Year,Month,Crop_ID,Crop_Name,State_ID,State_Name,Rainfall,Temperature,Demand,Price_Per_Quintal,Season,Price_Category,Month_Name,Previous_Month_Price,Price_Change,Price_Change_Percent
2024,11,2,Wheat,8,Madhya Pradesh,132.7,30.54,Medium,2567.82,Spring,Medium,November,2484.2,83.62000000000035,3.37
2024,5,1,Rice,8,Madhya Pradesh,19.61,30.01,Medium,2787.88,Summer,Medium,May,2743.05,44.82999999999993,1.63
2022,5,8,Fruits,13,Haryana,51.06,35.09,Low,3815.41,Summer,High,May,3289.13,526.2799999999997,16.0
2023,2,2,Wheat,6,Gujarat,119.49,11.85,Medium,3030.43,Winter,High,February,2686.52,343.90999999999985,12.8
2022,9,2,Wheat,8,Madhya Pradesh,278.65,29.96,Medium,3204.38,Monsoon,High,September,3204.69,-0.30999999999994543,-0.01
2022,8,5,Sugarcane,10,Bihar,191.81,28.22,Medium,3395.04,Monsoon,High,August,3345.92,49.11999999999989,1.47
2021,4,1,Rice,1,Andhra Pradesh,56.04,37.89,Medium,3181.08,Summer,High,April,3575.1,-394.02,-11.02
2021,7,5,Sugarcane,6,Gujarat,394.45,21.34,Low,2696.31,Monsoon,Medium,July,3080.3,-383.99000000000024,-12.47
2022,5,7,Vegetables,4,Tamil Nadu,41.37,37.16,High,2945.66,Summer,Medium,May,2713.01,232.64999999999964,8.58
2023,5,3,Maize,11,West Bengal,69.45,31.25,Low,1763.77,Summer,Low,May,2118.37,-354.5999999999999,-16.74
2024,10,4,Cotton,11,West Bengal,62.89,22.3,Medium,4469.74,Spring,Very_High,October,3882.23,587.5099999999998,15.13
2020,11,7,Vegetables,5,Maharashtra,122.99,24.99,Medium,1695.35,Spring,Low,November,1817.83,-122.48000000000002,-6.74
2021,12,7,Vegetables,5,Maharashtra,91.63,11.67,Medium,2208.66,Winter,Medium,December,1935.98,272.67999999999984,14.08
2022,6,1,Rice,12,Punjab,369.35,40.78,Medium,2597.27,Monsoon,Medium,June,2475.95,121.32000000000016,4.9
2022,4,1,Rice,9,Uttar Pradesh,76.4,28.36,High,3381.3,Summer,High,April,3308.39,72.91000000000031,2.2
2020,4,3,Maize,3,Kerala,70.65,39.86,Medium,2333.05,Summer,Medium,April,2257.49,75.5600000000004,3.35
2023,8,3,Maize,4,Tamil Nadu,312.1,23.57,Medium,1846.52,Monsoon,Low,August,1722.23,124.28999999999996,7.22
2020,4,7,Vegetables,9,Uttar Pradesh,71.11,39.65,Medium,2530.65,Summer,Medium,April,2138.19,392.46000000000004,18.35
2022,11,7,Vegetables,11,West Bengal,62.78,22.86,Medium,1820.75,Spring,Low,November,1967.48,-146.73000000000002,-7.46
2024,12,1,Rice,6,Gujarat,35.45,21.96,Medium,2534.0,Winter,Medium,December,2201.93,332.07000000000016,15.08
2020,2,4,Cotton,7,Rajasthan,73.41,13.27,Low,4394.46,Winter,Very_High,February,4020.1,374.3600000000001,9.31
2024,4,2,Wheat,8,Madhya Pradesh,85.5,40.54,Low,2220.7,Summer,Medium,April,3031.49,-810.79,-26.75
2020,6,1,Rice,13,Haryana,166.66,35.26,Medium,2612.53,Monsoon,Medium,June,3321.71,-709.1799999999998,-21.35
2023,10,3,Maize,5,Maharashtra,99.41,27.27,Medium,1623.15,Spring,Low,October,1460.48,162.67000000000007,11.14
2022,5,1,Rice,4,Tamil Nadu,27.84,28.4,High,3694.51,Summer,High,May,2771.86,922.6500000000001,33.29
2023,1,3,Maize,11,West Bengal,107.21,10.84,Medium,2317.01,Winter,Medium,January,1883.52,433.49000000000024,23.01
2024,7,2,Wheat,5,Maharashtra,363.8,24.08,High,3167.57,Monsoon,High,July,3340.01,-172.44000000000005,-5.16
2021,5,4,Cotton,2,Karnataka,65.42,32.41,Medium,5916.74,Summer,Very_High,May,5923.11,-6.369999999999891,-0.11
2022,6,2,Wheat,7,Rajasthan,241.9,37.3,High,2822.04,Monsoon,Medium,June,3072.49,-250.44999999999982,-8.15
2023,5,8,Fruits,9,Uttar Pradesh,57.27,40.22,Medium,3740.38,Summer,High,May,4244.6,-504.22000000000025,-11.88
2020,4,8,Fruits,11,West Bengal,63.19,29.26,High,4196.42,Summer,Very_High,April,3613.3,583.1199999999999,16.14
2023,11,8,Fruits,4,Tamil Nadu,49.2,30.93,Medium,4211.92,Spring,Very_High,November,5067.28,-855.3599999999997,-16.88
2024,6,6,Pulses,6,Gujarat,222.32,34.34,Medium,3182.88,Monsoon,High,June,3297.17,-114.28999999999996,-3.47
2022,2,1,Rice,2,Karnataka,45.44,15.9,Low,2647.68,Winter,Medium,February,2815.85,-168.17000000000007,-5.97
2022,8,5,Sugarcane,8,Madhya Pradesh,206.2,26.64,Medium,3232.39,Monsoon,High,August,4254.71,-1022.3200000000002,-24.03
2024,2,1,Rice,1,Andhra Pradesh,54.87,17.76,Medium,3250.96,Winter,High,February,3283.95,-32.98999999999978,-1.0
2023,4,4,Cotton,3,Kerala,33.8,31.05,Low,5846.31,Summer,Very_High,April,5707.15,139.16000000000076,2.44
2022,5,8,Fruits,8,Madhya Pradesh,46.59,40.69,Low,3763.21,Summer,High,May,3932.4,-169.19000000000005,-4.3
2023,5,7,Vegetables,3,Kerala,50.4,39.83,Medium,3195.69,Summer,High,May,2772.04,423.6500000000001,15.28
2023,2,7,Vegetables,2,Karnataka,105.91,23.57,Low,1861.65,Winter,Low,February,2036.54,-174.88999999999987,-8.59
2021,10,1,Rice,3,Kerala,135.56,23.87,High,2348.32,Spring,Medium,October,2541.16,-192.8399999999997,-7.59
2024,1,5,Sugarcane,10,Bihar,119.8,16.7,Medium,2886.2,Winter,Medium,January,2867.89,18.309999999999945,0.64
2020,9,5,Sugarcane,6,Gujarat,160.08,22.41,Medium,3336.59,Monsoon,High,September,3374.1,-37.50999999999976,-1.11
2022,8,4,Cotton,2,Karnataka,355.75,30.89,Medium,4571.34,Monsoon,Very_High,August,4450.33,121.01000000000022,2.72
2022,4,5,Sugarcane,11,West Bengal,50.82,39.15,Low,3194.22,Summer,High,April,3295.6,-101.38000000000011,-3.08
2020,10,5,Sugarcane,12,Punjab,111.27,28.65,Low,3429.38,Spring,High,October,3513.75,-84.36999999999989,-2.4
2024,3,5,Sugarcane,5,Maharashtra,65.59,33.22,Medium,3048.09,Summer,High,March,3415.35,-367.25999999999976,-10.75
2021,6,8,Fruits,9,Uttar Pradesh,244.64,31.66,Medium,3671.95,Monsoon,High,June,3340.98,330.9699999999998,9.91
2021,10,4,Cotton,4,Tamil Nadu,77.25,27.77,Low,4094.94,Spring,Very_High,October,4626.8,-531.8600000000001,-11.5
2020,4,4,Cotton,13,Haryana,48.79,30.45,Medium,6316.15,Summer,Very_High,April,5110.54,1205.6099999999997,23.59
2023,6,4,Cotton,8,Madhya Pradesh,166.87,30.32,Medium,4640.99,Monsoon,Very_High,June,5028.48,-387.4899999999998,-7.71
2021,4,2,Wheat,11,West Bengal,19.38,37.5,Medium,3136.98,Summer,High,April,2533.03,603.9499999999998,23.84
2021,1,8,Fruits,4,Tamil Nadu,51.07,17.48,Medium,4159.71,Winter,Very_High,January,3677.53,482.17999999999984,13.11
2021,7,5,Sugarcane,10,Bihar,375.03,20.96,High,3584.79,Monsoon,High,July,3510.57,74.2199999999998,2.11
2021,8,5,Sugarcane,4,Tamil Nadu,176.19,29.56,Low,3344.72,Monsoon,High,August,3509.53,-164.8100000000004,-4.7
2022,5,6,Pulses,7,Rajasthan,48.33,28.86,Low,2915.17,Summer,Medium,May,4330.21,-1415.04,-32.68
2022,4,8,Fruits,2,Karnataka,33.17,38.72,Low,4119.64,Summer,Very_High,April,3783.29,336.35000000000036,8.89
2024,6,5,Sugarcane,2,Karnataka,329.63,35.53,Medium,3523.68,Monsoon,High,June,3685.91,-162.23000000000002,-4.4
2023,4,1,Rice,10,Bihar,29.04,32.72,High,3661.8,Summer,High,April,3146.74,515.0600000000004,16.37
2022,11,8,Fruits,4,Tamil Nadu,119.06,20.01,Low,3635.79,Spring,High,November,3604.95,30.840000000000146,0.86
2020,11,5,Sugarcane,8,Madhya Pradesh,144.58,21.17,Low,2216.28,Spring,Medium,November,3268.25,-1051.9699999999998,-32.19
2022,10,7,Vegetables,1,Andhra Pradesh,95.58,26.44,Medium,2298.56,Spring,Medium,October,1696.73,601.8299999999999,35.47
2020,6,4,Cotton,7,Rajasthan,273.71,29.21,Medium,4502.86,Monsoon,Very_High,June,5572.9,-1070.04,-19.2
2022,6,1,Rice,11,West Bengal,335.75,32.38,High,2516.97,Monsoon,Medium,June,2927.64,-410.6700000000001,-14.03
2021,5,3,Maize,5,Maharashtra,70.97,41.96,Low,1738.9,Summer,Low,May,2075.89,-336.9899999999998,-16.23
2023,11,4,Cotton,6,Gujarat,117.91,29.2,Low,3215.67,Spring,High,November,4446.71,-1231.04,-27.68
2023,4,3,Maize,10,Bihar,47.68,36.32,Medium,1943.18,Summer,Low,April,1904.36,38.820000000000164,2.04
2020,1,3,Maize,4,Tamil Nadu,37.32,19.49,Medium,2180.73,Winter,Medium,January,2328.51,-147.7800000000002,-6.35
2021,8,2,Wheat,11,West Bengal,309.0,31.35,High,3015.64,Monsoon,High,August,2976.2,39.440000000000055,1.33
2023,12,4,Cotton,2,Karnataka,101.92,13.06,Medium,4367.39,Winter,Very_High,December,4137.93,229.46000000000004,5.55
2023,5,5,Sugarcane,6,Gujarat,64.24,39.25,High,4115.66,Summer,Very_High,May,3185.55,930.1099999999997,29.2
2022,6,3,Maize,5,Maharashtra,150.66,36.82,Medium,1838.91,Monsoon,Low,June,2100.79,-261.8799999999999,-12.47
2024,2,4,Cotton,12,Punjab,121.65,18.18,Medium,4614.91,Winter,Very_High,February,4844.93,-230.02000000000044,-4.75
2020,2,1,Rice,6,Gujarat,80.15,14.52,Medium,3098.6,Winter,High,February,2732.87,365.73,13.38
2020,8,6,Pulses,6,Gujarat,274.54,25.49,Low,3181.04,Monsoon,High,August,3276.07,-95.0300000000002,-2.9
2021,2,4,Cotton,11,West Bengal,135.81,11.14,Medium,4961.56,Winter,Very_High,February,3998.65,962.9100000000003,24.08
2024,8,1,Rice,11,West Bengal,195.28,29.15,Medium,2431.67,Monsoon,Medium,August,2702.62,-270.9499999999998,-10.03
2024,11,8,Fruits,2,Karnataka,96.12,26.29,Medium,4213.72,Spring,Very_High,November,4852.05,-638.3299999999999,-13.16
2023,9,1,Rice,8,Madhya Pradesh,271.98,23.38,Low,1960.85,Monsoon,Low,September,2269.05,-308.2000000000003,-13.58
2022,12,7,Vegetables,5,Maharashtra,128.93,14.73,Medium,1920.95,Winter,Low,December,1718.58,202.37000000000012,11.78
2022,11,3,Maize,9,Uttar Pradesh,133.17,25.47,High,1569.14,Spring,Low,November,1629.93,-60.789999999999964,-3.73
2024,7,6,Pulses,2,Karnataka,201.9,27.77,Medium,3372.45,Monsoon,High,July,3545.28,-172.83000000000038,-4.87
2023,4,2,Wheat,13,Haryana,42.99,36.86,Low,2818.84,Summer,Medium,April,2662.83,156.01000000000022,5.86
2023,3,6,Pulses,3,Kerala,68.28,33.6,Medium,4579.33,Summer,Very_High,March,4427.95,151.3800000000001,3.42
2022,8,1,Rice,13,Haryana,327.09,28.8,Low,2223.37,Monsoon,Medium,August,2139.91,83.46000000000004,3.9
2021,10,3,Maize,12,Punjab,99.02,26.02,Medium,1745.33,Spring,Low,October,1588.91,156.41999999999985,9.84
2022,1,8,Fruits,2,Karnataka,59.64,23.45,Medium,4214.84,Winter,Very_High,January,3986.03,228.80999999999995,5.74
2021,3,2,Wheat,5,Maharashtra,38.91,33.92,Low,2900.24,Summer,Medium,March,3142.31,-242.07000000000016,-7.7
2020,5,4,Cotton,8,Madhya Pradesh,32.17,28.89,High,5625.72,Summer,Very_High,May,5768.11,-142.38999999999942,-2.47
2021,4,7,Vegetables,5,Maharashtra,83.0,28.91,Low,1873.94,Summer,Low,April,2547.1,-673.1599999999999,-26.43
2020,4,1,Rice,6,Gujarat,13.02,35.98,High,3763.05,Summer,High,April,2927.56,835.4900000000002,28.54
2021,8,6,Pulses,5,Maharashtra,275.68,20.62,Medium,3497.78,Monsoon,High,August,4381.41,-883.6299999999997,-20.17
2024,8,6,Pulses,12,Punjab,289.73,20.59,Low,3536.47,Monsoon,High,August,3481.75,54.7199999999998,1.57
2022,8,1,Rice,10,Bihar,205.66,25.65,Medium,2440.04,Monsoon,Medium,August,2283.12,156.92000000000007,6.87
2023,12,6,Pulses,7,Rajasthan,29.55,23.39,High,3944.89,Winter,High,December,4188.33,-243.44000000000005,-5.81
2021,1,7,Vegetables,10,Bihar,64.05,23.85,Medium,1736.74,Winter,Low,January,1833.89,-97.15000000000009,-5.3
2021,11,4,Cotton,4,Tamil Nadu,109.22,28.17,Medium,3750.65,Spring,High,November,4329.09,-578.44,-13.36
2022,3,5,Sugarcane,8,Madhya Pradesh,27.44,31.22,Medium,3335.42,Summer,High,March,3217.9,117.51999999999998,3.65
2022,10,3,Maize,12,Punjab,142.22,20.39,Medium,1679.48,Spring,Low,October,2035.56,-356.0799999999999,-17.49
2022,11,6,Pulses,5,Maharashtra,122.37,31.09,Medium,3172.91,Spring,High,November,3850.19,-677.2800000000002,-17.59
2021,9,6,Pulses,3,Kerala,267.46,23.5,Medium,4073.78,Monsoon,Very_High,September,3756.23,317.5500000000002,8.45
2022,2,3,Maize,2,Karnataka,76.47,23.47,Low,1742.09,Winter,Low,February,2239.72,-497.6299999999999,-22.22
2024,7,3,Maize,2,Karnataka,206.64,25.19,Medium,1587.05,Monsoon,Low,July,2112.13,-525.0800000000002,-24.86
2021,12,2,Wheat,4,Tamil Nadu,88.95,15.95,Medium,3435.3,Winter,High,December,3724.66,-289.3599999999997,-7.77
2021,8,8,Fruits,5,Maharashtra,198.07,21.04,Medium,4290.48,Monsoon,Very_High,August,4610.27,-319.7900000000009,-6.94
2022,9,6,Pulses,2,Karnataka,215.28,26.24,Medium,4183.52,Monsoon,Very_High,September,4250.0,-66.47999999999956,-1.56
2021,9,7,Vegetables,11,West Bengal,169.94,22.49,High,2282.09,Monsoon,Medium,September,2589.65,-307.55999999999995,-11.88
2020,12,3,Maize,1,Andhra Pradesh,135.2,24.01,Medium,1972.67,Winter,Low,December,2184.64,-211.9699999999998,-9.7
2021,12,6,Pulses,7,Rajasthan,121.47,20.7,High,3591.38,Winter,High,December,3365.38,226.0,6.72
2024,8,3,Maize,10,Bihar,326.28,20.34,Medium,1625.88,Monsoon,Low,August,1649.75,-23.86999999999989,-1.45
2024,2,6,Pulses,1,Andhra Pradesh,77.69,19.76,Medium,3421.14,Winter,High,February,4230.75,-809.6100000000001,-19.14
2023,2,6,Pulses,8,Madhya Pradesh,99.21,16.2,High,3520.94,Winter,High,February,3456.18,64.76000000000022,1.87
2024,4,6,Pulses,9,Uttar Pradesh,74.23,36.74,Medium,3521.49,Summer,High,April,3844.89,-323.4000000000001,-8.41
2023,11,3,Maize,10,Bihar,144.84,30.38,Medium,1478.48,Spring,Low,November,1562.44,-83.96000000000004,-5.37
2021,4,2,Wheat,5,Maharashtra,98.7,33.14,Medium,2598.24,Summer,Medium,April,2462.69,135.54999999999973,5.5
2020,9,1,Rice,12,Punjab,301.56,29.18,Medium,2213.17,Monsoon,Medium,September,2727.41,-514.2399999999998,-18.85
2020,10,1,Rice,8,Madhya Pradesh,135.54,31.47,High,2409.53,Spring,Medium,October,1989.66,419.8700000000001,21.1
2020,1,7,Vegetables,7,Rajasthan,72.89,13.93,Medium,2163.24,Winter,Medium,January,1959.19,204.04999999999973,10.42
2020,6,4,Cotton,7,Rajasthan,197.12,39.27,Medium,5572.9,Monsoon,Very_High,June,5406.05,166.84999999999945,3.09
2024,12,5,Sugarcane,8,Madhya Pradesh,70.57,11.93,Low,2846.4,Winter,Medium,December,2694.88,151.51999999999998,5.62
2021,4,4,Cotton,11,West Bengal,92.86,30.26,High,5319.81,Summer,Very_High,April,5883.54,-563.7299999999996,-9.58
2024,7,5,Sugarcane,12,Punjab,295.15,29.18,Medium,3463.07,Monsoon,High,July,3912.15,-449.0799999999999,-11.48
2022,1,1,Rice,10,Bihar,107.62,16.31,Low,2543.57,Winter,Medium,January,2719.34,-175.76999999999998,-6.46
2024,3,4,Cotton,11,West Bengal,23.92,32.82,High,6692.07,Summer,Very_High,March,5010.08,1681.9899999999998,33.57
2020,8,5,Sugarcane,9,Uttar Pradesh,213.02,25.45,High,3929.85,Monsoon,High,August,3374.5,555.3499999999999,16.46
2021,1,6,Pulses,9,Uttar Pradesh,134.42,16.43,Medium,3332.22,Winter,High,January,3359.22,-27.0,-0.8
2024,8,6,Pulses,12,Punjab,351.64,31.56,Medium,3578.9,Monsoon,High,August,3536.47,42.43000000000029,1.2
2024,3,6,Pulses,5,Maharashtra,51.72,38.28,Low,3626.8,Summer,High,March,4241.92,-615.1199999999999,-14.5
2021,8,7,Vegetables,7,Rajasthan,353.43,31.76,Medium,2103.5,Monsoon,Medium,August,2025.41,78.08999999999992,3.86
2024,9,2,Wheat,6,Gujarat,219.16,23.62,Medium,3108.87,Monsoon,High,September,2593.21,515.6599999999999,19.89
2024,4,6,Pulses,12,Punjab,93.05,38.25,Medium,3753.85,Summer,High,April,4402.06,-648.2100000000005,-14.73
2021,5,2,Wheat,6,Gujarat,12.96,36.51,High,3788.3,Summer,High,May,2898.0,890.3000000000002,30.72
2022,11,4,Cotton,12,Punjab,132.24,30.15,Medium,3737.07,Spring,High,November,3719.68,17.390000000000327,0.47
2024,6,2,Wheat,1,Andhra Pradesh,183.59,28.74,Medium,2826.89,Monsoon,Medium,June,2922.25,-95.36000000000013,-3.26
2023,3,7,Vegetables,10,Bihar,52.08,30.1,Medium,2246.87,Summer,Medium,March,1907.22,339.64999999999986,17.81
2021,1,1,Rice,2,Karnataka,131.54,15.14,High,3036.91,Winter,High,January,3345.8,-308.8900000000003,-9.23
2020,7,8,Fruits,11,West Bengal,372.3,24.16,High,3906.06,Monsoon,High,July,4184.18,-278.12000000000035,-6.65
2024,12,6,Pulses,8,Madhya Pradesh,125.76,13.63,Medium,3584.84,Winter,High,December,3605.16,-20.31999999999971,-0.56
2020,3,3,Maize,7,Rajasthan,82.22,40.06,High,2072.07,Summer,Medium,March,1753.01,319.0600000000002,18.2
2024,4,6,Pulses,12,Punjab,18.87,30.21,Low,3866.91,Summer,High,April,3753.85,113.05999999999995,3.01
2021,9,3,Maize,1,Andhra Pradesh,215.45,21.51,Low,1515.0,Monsoon,Low,September,1602.97,-87.97000000000003,-5.49
2021,5,2,Wheat,11,West Bengal,65.17,34.55,Medium,3159.41,Summer,High,May,2731.57,427.8399999999997,15.66
2021,7,2,Wheat,2,Karnataka,353.11,26.74,High,3013.95,Monsoon,High,July,2912.14,101.80999999999995,3.5
2023,2,4,Cotton,10,Bihar,48.67,18.69,Medium,4384.47,Winter,Very_High,February,4216.56,167.90999999999985,3.98
2023,11,4,Cotton,12,Punjab,30.59,27.28,Low,3934.03,Spring,High,November,4296.83,-362.7999999999997,-8.44
2020,5,7,Vegetables,13,Haryana,76.55,30.53,Medium,2775.13,Summer,Medium,May,2831.31,-56.179999999999836,-1.98
2022,1,7,Vegetables,5,Maharashtra,76.19,24.21,Low,1748.52,Winter,Low,January,2479.96,-731.44,-29.49
2024,1,4,Cotton,7,Rajasthan,111.31,21.31,High,4153.37,Winter,Very_High,January,3767.74,385.6300000000001,10.24
2023,3,8,Fruits,10,Bihar,36.12,39.27,Low,3658.29,Summer,High,March,4389.2,-730.9099999999999,-16.65
2024,10,2,Wheat,1,Andhra Pradesh,20.45,27.59,Medium,3709.53,Spring,High,October,3684.11,25.420000000000073,0.69
2021,6,2,Wheat,10,Bihar,163.48,36.03,Medium,2980.13,Monsoon,Medium,June,2386.85,593.2800000000002,24.86
2021,6,8,Fruits,3,Kerala,175.82,34.44,Medium,4346.97,Monsoon,Very_High,June,5007.44,-660.4699999999993,-13.19
2022,1,7,Vegetables,9,Uttar Pradesh,128.81,23.7,Medium,2019.99,Winter,Medium,January,2073.8,-53.81000000000017,-2.59
2022,10,1,Rice,12,Punjab,87.88,28.71,Medium,2463.58,Spring,Medium,October,2275.89,187.69000000000005,8.25
2022,10,6,Pulses,2,Karnataka,141.12,22.37,Medium,3657.26,Spring,High,October,3807.94,-150.67999999999984,-3.96
2024,6,1,Rice,11,West Bengal,237.0,35.37,Medium,2342.53,Monsoon,Medium,June,3202.47,-859.9399999999996,-26.85
2021,9,6,Pulses,6,Gujarat,361.01,31.39,High,3727.87,Monsoon,High,September,3704.03,23.83999999999969,0.64
2023,8,4,Cotton,6,Gujarat,377.67,25.53,Medium,3840.62,Monsoon,High,August,4297.96,-457.34000000000015,-10.64
2023,6,7,Vegetables,5,Maharashtra,166.36,34.11,High,2619.39,Monsoon,Medium,June,2337.23,282.15999999999985,12.07
2020,5,3,Maize,5,Maharashtra,24.7,30.58,Medium,1959.1,Summer,Low,May,2116.83,-157.73000000000002,-7.45
2020,8,8,Fruits,13,Haryana,345.19,24.37,Medium,4262.54,Monsoon,Very_High,August,3440.39,822.1500000000001,23.9
2024,12,4,Cotton,1,Andhra Pradesh,103.01,10.98,Medium,4471.56,Winter,Very_High,December,3836.05,635.5100000000002,16.57
2024,4,4,Cotton,10,Bihar,19.76,39.83,Low,5298.84,Summer,Very_High,April,5401.02,-102.18000000000029,-1.89
2020,8,3,Maize,11,West Bengal,364.46,23.66,Low,1325.63,Monsoon,Low,August,1480.4,-154.76999999999998,-10.45
2021,10,3,Maize,11,West Bengal,54.36,24.03,Low,1646.97,Spring,Low,October,1719.05,-72.07999999999993,-4.19
2021,4,8,Fruits,12,Punjab,48.09,36.72,High,4562.1,Summer,Very_High,April,4298.14,263.96000000000004,6.14
2024,8,4,Cotton,12,Punjab,332.11,26.91,Medium,4630.89,Monsoon,Very_High,August,4498.99,131.90000000000055,2.93
2022,9,4,Cotton,8,Madhya Pradesh,151.53,29.59,Medium,4312.14,Monsoon,Very_High,September,4475.31,-163.17000000000007,-3.65
2020,10,2,Wheat,10,Bihar,80.62,20.91,High,3369.09,Spring,High,October,3699.88,-330.78999999999996,-8.94
2020,5,3,Maize,9,Uttar Pradesh,46.17,37.43,Medium,2120.71,Summer,Medium,May,1803.02,317.69000000000005,17.62
2021,4,7,Vegetables,5,Maharashtra,99.47,30.52,High,2628.47,Summer,Medium,April,1873.94,754.5299999999997,40.26
2023,7,7,Vegetables,2,Karnataka,267.53,28.57,High,2487.92,Monsoon,Medium,July,2688.7,-200.77999999999975,-7.47
2022,1,7,Vegetables,6,Gujarat,35.87,21.0,Medium,1935.65,Winter,Low,January,2017.35,-81.69999999999982,-4.05
2021,1,8,Fruits,1,Andhra Pradesh,47.35,21.78,High,4236.98,Winter,Very_High,January,4076.33,160.64999999999964,3.94
2021,3,2,Wheat,4,Tamil Nadu,10.1,31.95,Medium,3236.22,Summer,High,March,2517.25,718.9699999999998,28.56
2023,6,6,Pulses,1,Andhra Pradesh,212.18,37.93,Medium,3816.57,Monsoon,High,June,4323.56,-506.99000000000024,-11.73
2024,7,1,Rice,6,Gujarat,230.07,21.86,Low,1946.45,Monsoon,Low,July,2656.13,-709.6800000000001,-26.72
2020,10,3,Maize,1,Andhra Pradesh,66.11,26.61,High,1912.62,Spring,Low,October,1581.1,331.52,20.97
2024,9,8,Fruits,10,Bihar,192.11,27.92,Low,3798.04,Monsoon,High,September,3901.02,-102.98000000000002,-2.64
2020,5,2,Wheat,11,West Bengal,94.52,36.91,Medium,2774.07,Summer,Medium,May,2915.4,-141.32999999999993,-4.85
2021,8,4,Cotton,1,Andhra Pradesh,241.78,21.5,Low,4288.63,Monsoon,Very_High,August,4756.88,-468.25,-9.84
2020,2,2,Wheat,9,Uttar Pradesh,43.32,24.56,Medium,2772.36,Winter,Medium,February,2635.58,136.7800000000002,5.19
2021,1,2,Wheat,7,Rajasthan,137.05,14.61,High,2872.78,Winter,Medium,January,2885.94,-13.159999999999854,-0.46
2021,1,2,Wheat,10,Bihar,101.84,19.9,High,3364.6,Winter,High,January,3481.45,-116.84999999999991,-3.36
2024,6,5,Sugarcane,1,Andhra Pradesh,261.11,40.81,Medium,4029.94,Monsoon,Very_High,June,3654.58,375.3600000000001,10.27
2023,1,6,Pulses,1,Andhra Pradesh,125.69,13.66,Medium,4036.74,Winter,Very_High,January,3678.0,358.7399999999998,9.75
2021,10,6,Pulses,10,Bihar,146.51,22.17,Medium,3548.14,Spring,High,October,3211.97,336.1700000000001,10.47
2024,3,1,Rice,10,Bihar,62.41,34.5,Medium,2962.82,Summer,Medium,March,3438.03,-475.21000000000004,-13.82
2024,9,8,Fruits,7,Rajasthan,196.32,20.04,Medium,4231.34,Monsoon,Very_High,September,4543.08,-311.7399999999998,-6.86
2022,8,4,Cotton,12,Punjab,191.68,29.35,Medium,5470.06,Monsoon,Very_High,August,5432.77,37.289999999999964,0.69
2024,4,7,Vegetables,10,Bihar,51.47,41.15,Medium,2489.87,Summer,Medium,April,2766.22,-276.3499999999999,-9.99
2024,3,6,Pulses,13,Haryana,97.28,28.03,Medium,3719.39,Summer,High,March,4229.43,-510.0400000000004,-12.06
2023,12,2,Wheat,10,Bihar,57.17,18.56,Medium,2935.37,Winter,Medium,December,3194.54,-259.1700000000001,-8.11
2024,4,4,Cotton,5,Maharashtra,50.87,40.04,Medium,6085.98,Summer,Very_High,April,5910.69,175.28999999999996,2.97
2022,1,8,Fruits,4,Tamil Nadu,132.99,12.99,Low,3829.59,Winter,High,January,3677.33,152.26000000000022,4.14
2020,10,3,Maize,12,Punjab,79.84,22.61,High,1777.74,Spring,Low,October,1806.76,-29.019999999999982,-1.61
2021,5,8,Fruits,11,West Bengal,96.1,36.24,Medium,3343.26,Summer,High,May,3909.67,-566.4099999999999,-14.49
2024,8,3,Maize,4,Tamil Nadu,189.53,26.76,High,2163.73,Monsoon,Medium,August,1637.03,526.7,32.17
2020,6,3,Maize,11,West Bengal,324.29,29.17,Medium,1705.79,Monsoon,Low,June,1861.86,-156.06999999999994,-8.38
2023,7,2,Wheat,6,Gujarat,337.86,26.88,Medium,2829.28,Monsoon,Medium,July,2815.27,14.010000000000218,0.5
2024,11,7,Vegetables,11,West Bengal,126.75,24.83,High,1967.1,Spring,Low,November,2125.79,-158.69000000000005,-7.46
